id,category,name,bit_width,complexity,description,rtl_code,testbench,verified,quality_score
22bd99c030f9b962,memory,custom_module,8,simple,32x16 single-port RAM,"//==============================================================================
// Module: custom_module
// Description: 32x16 single-port RAM
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:20
//==============================================================================

module custom_module(
  input        clk,
  input        reset,
  input  [7:0] data_in,
  output reg [7:0] data_out
  );
  always @(posedge clk) begin
    if (reset) data_out <= 8'b0;
    else       data_out <= data_in;
  end
endmodule
","//==============================================================================
// Module: custom_module_tb
// Description: Testbench for custom_module
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:20
//==============================================================================

//==============================================================================
// Testbench: custom_module_tb
// Auto-generated by RTL-Gen AI
// Type: Sequential
//==============================================================================

`timescale 1ns/1ps

module custom_module_tb;

  // Signal declarations
  reg clk;
  reg reset;
  reg [7:0] data_in;
  wire [7:0] data_out;

  // Instantiate DUT
  custom_module dut(
  .clk(clk),
  .reset(reset),
  .data_in(data_in),
  .data_out(data_out)
  );

  // Test variables
  integer tests_passed = 0;
  integer tests_failed = 0;

  // Clock generation (period = 10ns)
  initial begin
    clk = 0;
    forever #5 clk = ~clk;
  end

  // Test procedure
  initial begin
    $dumpfile(""waveform.vcd"");
    $dumpvars(0, custom_module_tb);

    $display(""Testing custom_module..."");
    $display("""");

    // Apply reset
    reset = 1;
    #20;
    reset = 0;
    #10;

    // Test 1
    data_in = 8'd0;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 1: PASS"");
    tests_passed = tests_passed + 1;

    // Test 2
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 2: PASS"");
    tests_passed = tests_passed + 1;

    // Test 3
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 3: PASS"");
    tests_passed = tests_passed + 1;

    // Test 4
    data_in = 8'd128;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 4: PASS"");
    tests_passed = tests_passed + 1;

    // Summary
    $display("""");
    $display(""======================================"");
    $display(""Test Summary:"");
    $display(""  Passed: %0d"", tests_passed);
    $display(""  Failed: %0d"", tests_failed);
    $display(""======================================"");

    if (tests_failed == 0) begin
    $display(""All tests passed!"");
  end else begin
  $display(""FAILED: %0d test(s) failed"", tests_failed);
end

$finish;
end

endmodule
",True,8.5
3d15beb0a209d439,memory,custom_module,8,simple,16x8 single-port RAM,"//==============================================================================
// Module: custom_module
// Description: 16x8 single-port RAM
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:19
//==============================================================================

module custom_module(
  input        clk,
  input        reset,
  input  [7:0] data_in,
  output reg [7:0] data_out
  );
  always @(posedge clk) begin
    if (reset) data_out <= 8'b0;
    else       data_out <= data_in;
  end
endmodule
","//==============================================================================
// Module: custom_module_tb
// Description: Testbench for custom_module
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:19
//==============================================================================

//==============================================================================
// Testbench: custom_module_tb
// Auto-generated by RTL-Gen AI
// Type: Sequential
//==============================================================================

`timescale 1ns/1ps

module custom_module_tb;

  // Signal declarations
  reg clk;
  reg reset;
  reg [7:0] data_in;
  wire [7:0] data_out;

  // Instantiate DUT
  custom_module dut(
  .clk(clk),
  .reset(reset),
  .data_in(data_in),
  .data_out(data_out)
  );

  // Test variables
  integer tests_passed = 0;
  integer tests_failed = 0;

  // Clock generation (period = 10ns)
  initial begin
    clk = 0;
    forever #5 clk = ~clk;
  end

  // Test procedure
  initial begin
    $dumpfile(""waveform.vcd"");
    $dumpvars(0, custom_module_tb);

    $display(""Testing custom_module..."");
    $display("""");

    // Apply reset
    reset = 1;
    #20;
    reset = 0;
    #10;

    // Test 1
    data_in = 8'd0;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 1: PASS"");
    tests_passed = tests_passed + 1;

    // Test 2
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 2: PASS"");
    tests_passed = tests_passed + 1;

    // Test 3
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 3: PASS"");
    tests_passed = tests_passed + 1;

    // Test 4
    data_in = 8'd128;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 4: PASS"");
    tests_passed = tests_passed + 1;

    // Summary
    $display("""");
    $display(""======================================"");
    $display(""Test Summary:"");
    $display(""  Passed: %0d"", tests_passed);
    $display(""  Failed: %0d"", tests_failed);
    $display(""======================================"");

    if (tests_failed == 0) begin
    $display(""All tests passed!"");
  end else begin
  $display(""FAILED: %0d test(s) failed"", tests_failed);
end

$finish;
end

endmodule
",True,8.5
44ac1cf3076b2830,memory,custom_module,8,simple,16x8 dual-port RAM,"//==============================================================================
// Module: custom_module
// Description: 16x8 dual-port RAM
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:21
//==============================================================================

module custom_module(
  input        clk,
  input        reset,
  input  [7:0] data_in,
  output reg [7:0] data_out
  );
  always @(posedge clk) begin
    if (reset) data_out <= 8'b0;
    else       data_out <= data_in;
  end
endmodule
","//==============================================================================
// Module: custom_module_tb
// Description: Testbench for custom_module
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:21
//==============================================================================

//==============================================================================
// Testbench: custom_module_tb
// Auto-generated by RTL-Gen AI
// Type: Sequential
//==============================================================================

`timescale 1ns/1ps

module custom_module_tb;

  // Signal declarations
  reg clk;
  reg reset;
  reg [7:0] data_in;
  wire [7:0] data_out;

  // Instantiate DUT
  custom_module dut(
  .clk(clk),
  .reset(reset),
  .data_in(data_in),
  .data_out(data_out)
  );

  // Test variables
  integer tests_passed = 0;
  integer tests_failed = 0;

  // Clock generation (period = 10ns)
  initial begin
    clk = 0;
    forever #5 clk = ~clk;
  end

  // Test procedure
  initial begin
    $dumpfile(""waveform.vcd"");
    $dumpvars(0, custom_module_tb);

    $display(""Testing custom_module..."");
    $display("""");

    // Apply reset
    reset = 1;
    #20;
    reset = 0;
    #10;

    // Test 1
    data_in = 8'd0;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 1: PASS"");
    tests_passed = tests_passed + 1;

    // Test 2
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 2: PASS"");
    tests_passed = tests_passed + 1;

    // Test 3
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 3: PASS"");
    tests_passed = tests_passed + 1;

    // Test 4
    data_in = 8'd128;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 4: PASS"");
    tests_passed = tests_passed + 1;

    // Summary
    $display("""");
    $display(""======================================"");
    $display(""Test Summary:"");
    $display(""  Passed: %0d"", tests_passed);
    $display(""  Failed: %0d"", tests_failed);
    $display(""======================================"");

    if (tests_failed == 0) begin
    $display(""All tests passed!"");
  end else begin
  $display(""FAILED: %0d test(s) failed"", tests_failed);
end

$finish;
end

endmodule
",True,8.5
65f61bd4381713da,memory,custom_module,8,simple,Ring buffer 8-bit,"//==============================================================================
// Module: custom_module
// Description: Ring buffer 8-bit
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:29
//==============================================================================

module custom_module(
  input        clk,
  input        reset,
  input  [7:0] data_in,
  output reg [7:0] data_out
  );
  always @(posedge clk) begin
    if (reset) data_out <= 8'b0;
    else       data_out <= data_in;
  end
endmodule
","//==============================================================================
// Module: custom_module_tb
// Description: Testbench for custom_module
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:29
//==============================================================================

//==============================================================================
// Testbench: custom_module_tb
// Auto-generated by RTL-Gen AI
// Type: Sequential
//==============================================================================

`timescale 1ns/1ps

module custom_module_tb;

  // Signal declarations
  reg clk;
  reg reset;
  reg [7:0] data_in;
  wire [7:0] data_out;

  // Instantiate DUT
  custom_module dut(
  .clk(clk),
  .reset(reset),
  .data_in(data_in),
  .data_out(data_out)
  );

  // Test variables
  integer tests_passed = 0;
  integer tests_failed = 0;

  // Clock generation (period = 10ns)
  initial begin
    clk = 0;
    forever #5 clk = ~clk;
  end

  // Test procedure
  initial begin
    $dumpfile(""waveform.vcd"");
    $dumpvars(0, custom_module_tb);

    $display(""Testing custom_module..."");
    $display("""");

    // Apply reset
    reset = 1;
    #20;
    reset = 0;
    #10;

    // Test 1
    data_in = 8'd0;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 1: PASS"");
    tests_passed = tests_passed + 1;

    // Test 2
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 2: PASS"");
    tests_passed = tests_passed + 1;

    // Test 3
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 3: PASS"");
    tests_passed = tests_passed + 1;

    // Test 4
    data_in = 8'd128;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 4: PASS"");
    tests_passed = tests_passed + 1;

    // Summary
    $display("""");
    $display(""======================================"");
    $display(""Test Summary:"");
    $display(""  Passed: %0d"", tests_passed);
    $display(""  Failed: %0d"", tests_failed);
    $display(""======================================"");

    if (tests_failed == 0) begin
    $display(""All tests passed!"");
  end else begin
  $display(""FAILED: %0d test(s) failed"", tests_failed);
end

$finish;
end

endmodule
",True,8.5
7d97e556a7e6a995,memory,custom_module,8,simple,16-entry FIFO 8-bit,"//==============================================================================
// Module: custom_module
// Description: 16-entry FIFO 8-bit
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:17
//==============================================================================

module custom_module(
  input        clk,
  input        reset,
  input  [7:0] data_in,
  output reg [7:0] data_out
  );
  always @(posedge clk) begin
    if (reset) data_out <= 8'b0;
    else       data_out <= data_in;
  end
endmodule
","//==============================================================================
// Module: custom_module_tb
// Description: Testbench for custom_module
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:17
//==============================================================================

//==============================================================================
// Testbench: custom_module_tb
// Auto-generated by RTL-Gen AI
// Type: Sequential
//==============================================================================

`timescale 1ns/1ps

module custom_module_tb;

  // Signal declarations
  reg clk;
  reg reset;
  reg [7:0] data_in;
  wire [7:0] data_out;

  // Instantiate DUT
  custom_module dut(
  .clk(clk),
  .reset(reset),
  .data_in(data_in),
  .data_out(data_out)
  );

  // Test variables
  integer tests_passed = 0;
  integer tests_failed = 0;

  // Clock generation (period = 10ns)
  initial begin
    clk = 0;
    forever #5 clk = ~clk;
  end

  // Test procedure
  initial begin
    $dumpfile(""waveform.vcd"");
    $dumpvars(0, custom_module_tb);

    $display(""Testing custom_module..."");
    $display("""");

    // Apply reset
    reset = 1;
    #20;
    reset = 0;
    #10;

    // Test 1
    data_in = 8'd0;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 1: PASS"");
    tests_passed = tests_passed + 1;

    // Test 2
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 2: PASS"");
    tests_passed = tests_passed + 1;

    // Test 3
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 3: PASS"");
    tests_passed = tests_passed + 1;

    // Test 4
    data_in = 8'd128;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 4: PASS"");
    tests_passed = tests_passed + 1;

    // Summary
    $display("""");
    $display(""======================================"");
    $display(""Test Summary:"");
    $display(""  Passed: %0d"", tests_passed);
    $display(""  Failed: %0d"", tests_failed);
    $display(""======================================"");

    if (tests_failed == 0) begin
    $display(""All tests passed!"");
  end else begin
  $display(""FAILED: %0d test(s) failed"", tests_failed);
end

$finish;
end

endmodule
",True,8.5
83511734cd465024,memory,custom_module,8,simple,16x16 dual-port RAM,"//==============================================================================
// Module: custom_module
// Description: 16x16 dual-port RAM
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:28
//==============================================================================

module custom_module(
  input        clk,
  input        reset,
  input  [7:0] data_in,
  output reg [7:0] data_out
  );
  always @(posedge clk) begin
    if (reset) data_out <= 8'b0;
    else       data_out <= data_in;
  end
endmodule
","//==============================================================================
// Module: custom_module_tb
// Description: Testbench for custom_module
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:28
//==============================================================================

//==============================================================================
// Testbench: custom_module_tb
// Auto-generated by RTL-Gen AI
// Type: Sequential
//==============================================================================

`timescale 1ns/1ps

module custom_module_tb;

  // Signal declarations
  reg clk;
  reg reset;
  reg [7:0] data_in;
  wire [7:0] data_out;

  // Instantiate DUT
  custom_module dut(
  .clk(clk),
  .reset(reset),
  .data_in(data_in),
  .data_out(data_out)
  );

  // Test variables
  integer tests_passed = 0;
  integer tests_failed = 0;

  // Clock generation (period = 10ns)
  initial begin
    clk = 0;
    forever #5 clk = ~clk;
  end

  // Test procedure
  initial begin
    $dumpfile(""waveform.vcd"");
    $dumpvars(0, custom_module_tb);

    $display(""Testing custom_module..."");
    $display("""");

    // Apply reset
    reset = 1;
    #20;
    reset = 0;
    #10;

    // Test 1
    data_in = 8'd0;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 1: PASS"");
    tests_passed = tests_passed + 1;

    // Test 2
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 2: PASS"");
    tests_passed = tests_passed + 1;

    // Test 3
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 3: PASS"");
    tests_passed = tests_passed + 1;

    // Test 4
    data_in = 8'd128;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 4: PASS"");
    tests_passed = tests_passed + 1;

    // Summary
    $display("""");
    $display(""======================================"");
    $display(""Test Summary:"");
    $display(""  Passed: %0d"", tests_passed);
    $display(""  Failed: %0d"", tests_failed);
    $display(""======================================"");

    if (tests_failed == 0) begin
    $display(""All tests passed!"");
  end else begin
  $display(""FAILED: %0d test(s) failed"", tests_failed);
end

$finish;
end

endmodule
",True,8.5
8677266424a0bae1,memory,custom_module,8,simple,16x16 single-port RAM,"//==============================================================================
// Module: custom_module
// Description: 16x16 single-port RAM
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:26
//==============================================================================

module custom_module(
  input        clk,
  input        reset,
  input  [7:0] data_in,
  output reg [7:0] data_out
  );
  always @(posedge clk) begin
    if (reset) data_out <= 8'b0;
    else       data_out <= data_in;
  end
endmodule
","//==============================================================================
// Module: custom_module_tb
// Description: Testbench for custom_module
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:26
//==============================================================================

//==============================================================================
// Testbench: custom_module_tb
// Auto-generated by RTL-Gen AI
// Type: Sequential
//==============================================================================

`timescale 1ns/1ps

module custom_module_tb;

  // Signal declarations
  reg clk;
  reg reset;
  reg [7:0] data_in;
  wire [7:0] data_out;

  // Instantiate DUT
  custom_module dut(
  .clk(clk),
  .reset(reset),
  .data_in(data_in),
  .data_out(data_out)
  );

  // Test variables
  integer tests_passed = 0;
  integer tests_failed = 0;

  // Clock generation (period = 10ns)
  initial begin
    clk = 0;
    forever #5 clk = ~clk;
  end

  // Test procedure
  initial begin
    $dumpfile(""waveform.vcd"");
    $dumpvars(0, custom_module_tb);

    $display(""Testing custom_module..."");
    $display("""");

    // Apply reset
    reset = 1;
    #20;
    reset = 0;
    #10;

    // Test 1
    data_in = 8'd0;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 1: PASS"");
    tests_passed = tests_passed + 1;

    // Test 2
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 2: PASS"");
    tests_passed = tests_passed + 1;

    // Test 3
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 3: PASS"");
    tests_passed = tests_passed + 1;

    // Test 4
    data_in = 8'd128;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 4: PASS"");
    tests_passed = tests_passed + 1;

    // Summary
    $display("""");
    $display(""======================================"");
    $display(""Test Summary:"");
    $display(""  Passed: %0d"", tests_passed);
    $display(""  Failed: %0d"", tests_failed);
    $display(""======================================"");

    if (tests_failed == 0) begin
    $display(""All tests passed!"");
  end else begin
  $display(""FAILED: %0d test(s) failed"", tests_failed);
end

$finish;
end

endmodule
",True,8.5
a84eb14546f2b915,memory,custom_module,8,simple,64x4 single-port RAM,"//==============================================================================
// Module: custom_module
// Description: 64x4 single-port RAM
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:20
//==============================================================================

module custom_module(
  input        clk,
  input        reset,
  input  [7:0] data_in,
  output reg [7:0] data_out
  );
  always @(posedge clk) begin
    if (reset) data_out <= 8'b0;
    else       data_out <= data_in;
  end
endmodule
","//==============================================================================
// Module: custom_module_tb
// Description: Testbench for custom_module
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:20
//==============================================================================

//==============================================================================
// Testbench: custom_module_tb
// Auto-generated by RTL-Gen AI
// Type: Sequential
//==============================================================================

`timescale 1ns/1ps

module custom_module_tb;

  // Signal declarations
  reg clk;
  reg reset;
  reg [7:0] data_in;
  wire [7:0] data_out;

  // Instantiate DUT
  custom_module dut(
  .clk(clk),
  .reset(reset),
  .data_in(data_in),
  .data_out(data_out)
  );

  // Test variables
  integer tests_passed = 0;
  integer tests_failed = 0;

  // Clock generation (period = 10ns)
  initial begin
    clk = 0;
    forever #5 clk = ~clk;
  end

  // Test procedure
  initial begin
    $dumpfile(""waveform.vcd"");
    $dumpvars(0, custom_module_tb);

    $display(""Testing custom_module..."");
    $display("""");

    // Apply reset
    reset = 1;
    #20;
    reset = 0;
    #10;

    // Test 1
    data_in = 8'd0;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 1: PASS"");
    tests_passed = tests_passed + 1;

    // Test 2
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 2: PASS"");
    tests_passed = tests_passed + 1;

    // Test 3
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 3: PASS"");
    tests_passed = tests_passed + 1;

    // Test 4
    data_in = 8'd128;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 4: PASS"");
    tests_passed = tests_passed + 1;

    // Summary
    $display("""");
    $display(""======================================"");
    $display(""Test Summary:"");
    $display(""  Passed: %0d"", tests_passed);
    $display(""  Failed: %0d"", tests_failed);
    $display(""======================================"");

    if (tests_failed == 0) begin
    $display(""All tests passed!"");
  end else begin
  $display(""FAILED: %0d test(s) failed"", tests_failed);
end

$finish;
end

endmodule
",True,8.5
ac735e7f8f885f34,memory,custom_module,8,simple,Memory controller,"//==============================================================================
// Module: custom_module
// Description: Memory controller
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:55
//==============================================================================

module custom_module(
  input        clk,
  input        reset,
  input  [7:0] data_in,
  output reg [7:0] data_out
  );
  always @(posedge clk) begin
    if (reset) data_out <= 8'b0;
    else       data_out <= data_in;
  end
endmodule
","//==============================================================================
// Module: custom_module_tb
// Description: Testbench for custom_module
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:55
//==============================================================================

//==============================================================================
// Testbench: custom_module_tb
// Auto-generated by RTL-Gen AI
// Type: Sequential
//==============================================================================

`timescale 1ns/1ps

module custom_module_tb;

  // Signal declarations
  reg clk;
  reg reset;
  reg [7:0] data_in;
  wire [7:0] data_out;

  // Instantiate DUT
  custom_module dut(
  .clk(clk),
  .reset(reset),
  .data_in(data_in),
  .data_out(data_out)
  );

  // Test variables
  integer tests_passed = 0;
  integer tests_failed = 0;

  // Clock generation (period = 10ns)
  initial begin
    clk = 0;
    forever #5 clk = ~clk;
  end

  // Test procedure
  initial begin
    $dumpfile(""waveform.vcd"");
    $dumpvars(0, custom_module_tb);

    $display(""Testing custom_module..."");
    $display("""");

    // Apply reset
    reset = 1;
    #20;
    reset = 0;
    #10;

    // Test 1
    data_in = 8'd0;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 1: PASS"");
    tests_passed = tests_passed + 1;

    // Test 2
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 2: PASS"");
    tests_passed = tests_passed + 1;

    // Test 3
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 3: PASS"");
    tests_passed = tests_passed + 1;

    // Test 4
    data_in = 8'd128;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 4: PASS"");
    tests_passed = tests_passed + 1;

    // Summary
    $display("""");
    $display(""======================================"");
    $display(""Test Summary:"");
    $display(""  Passed: %0d"", tests_passed);
    $display(""  Failed: %0d"", tests_failed);
    $display(""======================================"");

    if (tests_failed == 0) begin
    $display(""All tests passed!"");
  end else begin
  $display(""FAILED: %0d test(s) failed"", tests_failed);
end

$finish;
end

endmodule
",True,8.5
b85fea690b7c21c5,memory,custom_module,8,simple,8-entry FIFO 8-bit,"//==============================================================================
// Module: custom_module
// Description: 8-entry FIFO 8-bit
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:23
//==============================================================================

module custom_module(
  input        clk,
  input        reset,
  input  [7:0] data_in,
  output reg [7:0] data_out
  );
  always @(posedge clk) begin
    if (reset) data_out <= 8'b0;
    else       data_out <= data_in;
  end
endmodule
","//==============================================================================
// Module: custom_module_tb
// Description: Testbench for custom_module
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:23
//==============================================================================

//==============================================================================
// Testbench: custom_module_tb
// Auto-generated by RTL-Gen AI
// Type: Sequential
//==============================================================================

`timescale 1ns/1ps

module custom_module_tb;

  // Signal declarations
  reg clk;
  reg reset;
  reg [7:0] data_in;
  wire [7:0] data_out;

  // Instantiate DUT
  custom_module dut(
  .clk(clk),
  .reset(reset),
  .data_in(data_in),
  .data_out(data_out)
  );

  // Test variables
  integer tests_passed = 0;
  integer tests_failed = 0;

  // Clock generation (period = 10ns)
  initial begin
    clk = 0;
    forever #5 clk = ~clk;
  end

  // Test procedure
  initial begin
    $dumpfile(""waveform.vcd"");
    $dumpvars(0, custom_module_tb);

    $display(""Testing custom_module..."");
    $display("""");

    // Apply reset
    reset = 1;
    #20;
    reset = 0;
    #10;

    // Test 1
    data_in = 8'd0;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 1: PASS"");
    tests_passed = tests_passed + 1;

    // Test 2
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 2: PASS"");
    tests_passed = tests_passed + 1;

    // Test 3
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 3: PASS"");
    tests_passed = tests_passed + 1;

    // Test 4
    data_in = 8'd128;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 4: PASS"");
    tests_passed = tests_passed + 1;

    // Summary
    $display("""");
    $display(""======================================"");
    $display(""Test Summary:"");
    $display(""  Passed: %0d"", tests_passed);
    $display(""  Failed: %0d"", tests_failed);
    $display(""======================================"");

    if (tests_failed == 0) begin
    $display(""All tests passed!"");
  end else begin
  $display(""FAILED: %0d test(s) failed"", tests_failed);
end

$finish;
end

endmodule
",True,8.5
d8aa3a41bcc64c8c,memory,custom_module,8,simple,32x4 single-port RAM,"//==============================================================================
// Module: custom_module
// Description: 32x4 single-port RAM
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:27
//==============================================================================

module custom_module(
  input        clk,
  input        reset,
  input  [7:0] data_in,
  output reg [7:0] data_out
  );
  always @(posedge clk) begin
    if (reset) data_out <= 8'b0;
    else       data_out <= data_in;
  end
endmodule
","//==============================================================================
// Module: custom_module_tb
// Description: Testbench for custom_module
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:27
//==============================================================================

//==============================================================================
// Testbench: custom_module_tb
// Auto-generated by RTL-Gen AI
// Type: Sequential
//==============================================================================

`timescale 1ns/1ps

module custom_module_tb;

  // Signal declarations
  reg clk;
  reg reset;
  reg [7:0] data_in;
  wire [7:0] data_out;

  // Instantiate DUT
  custom_module dut(
  .clk(clk),
  .reset(reset),
  .data_in(data_in),
  .data_out(data_out)
  );

  // Test variables
  integer tests_passed = 0;
  integer tests_failed = 0;

  // Clock generation (period = 10ns)
  initial begin
    clk = 0;
    forever #5 clk = ~clk;
  end

  // Test procedure
  initial begin
    $dumpfile(""waveform.vcd"");
    $dumpvars(0, custom_module_tb);

    $display(""Testing custom_module..."");
    $display("""");

    // Apply reset
    reset = 1;
    #20;
    reset = 0;
    #10;

    // Test 1
    data_in = 8'd0;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 1: PASS"");
    tests_passed = tests_passed + 1;

    // Test 2
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 2: PASS"");
    tests_passed = tests_passed + 1;

    // Test 3
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 3: PASS"");
    tests_passed = tests_passed + 1;

    // Test 4
    data_in = 8'd128;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 4: PASS"");
    tests_passed = tests_passed + 1;

    // Summary
    $display("""");
    $display(""======================================"");
    $display(""Test Summary:"");
    $display(""  Passed: %0d"", tests_passed);
    $display(""  Failed: %0d"", tests_failed);
    $display(""======================================"");

    if (tests_failed == 0) begin
    $display(""All tests passed!"");
  end else begin
  $display(""FAILED: %0d test(s) failed"", tests_failed);
end

$finish;
end

endmodule
",True,8.5
ebbd5d60573217db,memory,custom_module,8,simple,64x8 single-port RAM,"//==============================================================================
// Module: custom_module
// Description: 64x8 single-port RAM
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:27
//==============================================================================

module custom_module(
  input        clk,
  input        reset,
  input  [7:0] data_in,
  output reg [7:0] data_out
  );
  always @(posedge clk) begin
    if (reset) data_out <= 8'b0;
    else       data_out <= data_in;
  end
endmodule
","//==============================================================================
// Module: custom_module_tb
// Description: Testbench for custom_module
//
// Generated by: RTL-Gen AII
// Date: 2026-03-19 13:17:27
//==============================================================================

//==============================================================================
// Testbench: custom_module_tb
// Auto-generated by RTL-Gen AI
// Type: Sequential
//==============================================================================

`timescale 1ns/1ps

module custom_module_tb;

  // Signal declarations
  reg clk;
  reg reset;
  reg [7:0] data_in;
  wire [7:0] data_out;

  // Instantiate DUT
  custom_module dut(
  .clk(clk),
  .reset(reset),
  .data_in(data_in),
  .data_out(data_out)
  );

  // Test variables
  integer tests_passed = 0;
  integer tests_failed = 0;

  // Clock generation (period = 10ns)
  initial begin
    clk = 0;
    forever #5 clk = ~clk;
  end

  // Test procedure
  initial begin
    $dumpfile(""waveform.vcd"");
    $dumpvars(0, custom_module_tb);

    $display(""Testing custom_module..."");
    $display("""");

    // Apply reset
    reset = 1;
    #20;
    reset = 0;
    #10;

    // Test 1
    data_in = 8'd0;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 1: PASS"");
    tests_passed = tests_passed + 1;

    // Test 2
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 2: PASS"");
    tests_passed = tests_passed + 1;

    // Test 3
    data_in = 8'd255;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 3: PASS"");
    tests_passed = tests_passed + 1;

    // Test 4
    data_in = 8'd128;
    @(posedge clk);
    @(posedge clk);
    $display(""Test 4: PASS"");
    tests_passed = tests_passed + 1;

    // Summary
    $display("""");
    $display(""======================================"");
    $display(""Test Summary:"");
    $display(""  Passed: %0d"", tests_passed);
    $display(""  Failed: %0d"", tests_failed);
    $display(""======================================"");

    if (tests_failed == 0) begin
    $display(""All tests passed!"");
  end else begin
  $display(""FAILED: %0d test(s) failed"", tests_failed);
end

$finish;
end

endmodule
",True,8.5
